Entrega;Destinatario mcía.;Nombre destinatario de mercancías;Documento compras;Material;Descripción de posición;Posición;Cantidad entrega;Un.medida venta;Fe.prefer.entrega;Peso total;Unidad de peso;Volumen;Unidad de volumen;Fecha de creación de entrega;Estado de picking;Fecha de picking;Modificado el;Grupo;Fecha de creación;Creado por;Descripción;Fe.mov.mcía.real;Organización ventas;Categoría posición;Lote;Almacén;Centro;Prioridad de entrega;Estado de picking
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001701;GUANTE NITRILO AZUL PUNO ELASTIZADO;900008;3;UN;29/6/2023;0,339;KG;0,469;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;2178R;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001961;CINTA AISLADORA NEGRA X10MT;900011;10;UN;29/6/2023;0,400;KG;0,720;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;35561A;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001961;CINTA AISLADORA NEGRA X10MT;900012;5;UN;29/6/2023;0,200;KG;0,360;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;240444A;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001890;ABSORBENTE MINERAL DE HIDROCARBUROS X KG;900013;60;UN;29/6/2023;1.204,200;KG;3.693,600;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;71939A;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001949;CANDADO 30MM XUN;900014;1;UN;29/6/2023;0,103;KG;0,174;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;7354;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001949;CANDADO 30MM XUN;900015;3;UN;29/6/2023;0,309;KG;0,522;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;21006A11;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001950;CANDADO 40MM XUN;900016;4;UN;29/6/2023;0,592;KG;1,860;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;6418R;2000;MR01;0;C
8000034953;9000000033;00341 Mov. Suelos San Luis;1000030746;1001951;CANDADO 50MM XUN;900017;4;UN;29/6/2023;1,036;KG;0,352;DM3;9/6/2023;C;14/6/2023;22/6/2023;1652;21/6/2023;EJUAREZ;1 wp 341;22/6/2023;MLAP;TAN;26427A;2000;MR01;0;C
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001714;FAJA LUMBAR T.4/T.XXL. (115CM-125CM);20;0;UN;21/6/2023;0;KG;0;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;ZPCS;;2000;MR01;0;
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1002040;PANTALON TRABAJO T.56 BEIGE;30;0;UN;21/6/2023;0;KG;0;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;ZPCS;;2000;MR01;0;
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001827;CUBIERTA 12.00 R20;40;0;UN;21/6/2023;0;KG;0;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;ZPCS;;2000;MR01;0;
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001988;ELECTRODO PUNTA AZUL X 3,25MM X KG;50;0;UN;21/6/2023;0;KG;0;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;ZPCS;;2000;MR01;0;
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001714;FAJA LUMBAR T.4/T.XXL. (115CM-125CM);900002;4;UN;21/6/2023;0,900;KG;3,600;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;2000 22199;2000;MR01;0;C
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1002040;PANTALON TRABAJO T.56 BEIGE;900003;3;UN;21/6/2023;1,605;KG;3,806;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;LOTEINICIA;2000;MR01;0;C
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001827;CUBIERTA 12.00 R20;900004;1;UN;21/6/2023;74;KG;308,906;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;143949R;2000;MR01;0;C
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001827;CUBIERTA 12.00 R20;900005;1;UN;21/6/2023;74;KG;308,906;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;19453R;2000;MR01;0;C
8000034950;9000000025;00223 Comp Amb Santa Fe;1000030697;1001988;ELECTRODO PUNTA AZUL X 3,25MM X KG;900006;50;UN;21/6/2023;50;KG;16,837;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;LOTEINICIA;2000;MR01;0;C
8000034938;9000000025;00223 Comp Amb Santa Fe;1000028483;1001955;SELLADOR DE SILICONA TRANSP;10;0;UN;31/5/2023;0;KG;0;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;ZPCS;;2000;MR01;2;
8000034938;9000000025;00223 Comp Amb Santa Fe;1000028483;1001955;SELLADOR DE SILICONA TRANSP;900001;4;UN;31/5/2023;1,240;KG;2,300;DM3;9/6/2023;C;14/6/2023;21/6/2023;1627;15/6/2023;EJUAREZ;1 wp 223;21/6/2023;MLAP;TAN;240444A1;2000;MR01;2;C
8000034914;9000000025;00223 Comp Amb Santa Fe;1000030534;1015947;2R0201581B-BASE FILTRO GASOIL;10;1;UN;7/6/2023;0;KG;0;DM3;8/6/2023;C;7/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;4500045894;0223;MR01;2;C
8000034914;9000000025;00223 Comp Amb Santa Fe;1000030534;1015947;2R0127177J-FILTRO GASOIL;20;1;UN;7/6/2023;0;KG;0;DM3;8/6/2023;C;7/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;4500045894;0223;MR01;2;C
8000034889;9000000023;00314 CASA Olavarría;1000030560;1002977;FILTRO DE AIRE;10;21;UN;27/6/2023;95,130;KG;126;DM3;8/6/2023;C;27/6/2023;;;;BDEGENHART;;8/6/2023;MMAP;ZPNS;F70-628128;0026;MM01;0;C
8000034889;9000000023;00314 CASA Olavarría;1000030560;1002564;FILTRO AIRE DE CABINA;20;7;UN;27/6/2023;3,171;KG;33,784;DM3;8/6/2023;C;27/6/2023;;;;BDEGENHART;;8/6/2023;MMAP;ZPNS;F70-628128;0026;MM01;0;C
8000034878;9000000023;00314 CASA Olavarría;1000029709;1002850;FILTRO AIRE 1 CAT. D8;40;3;UN;1/6/2023;9,720;KG;133,947;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;MLARRETA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;RST1384;3000;MM01;0;C
8000034878;9000000023;00314 CASA Olavarría;1000029709;1016169;FILTRO A/A CABINA EXTERIOR;60;2;UN;1/6/2023;0;KG;5,082;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;MLARRETA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;R1-2611634;3000;MM01;0;C
8000034877;9000000023;00314 CASA Olavarría;1000029077;1003290;FILTRO CENTRAL HIDRAULICO;20;5;UN;30/5/2023;2,325;KG;5,063;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;MLARRETA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;RST2918-17;3000;MM01;0;C
8000034869;9000000023;00314 CASA Olavarría;1000030476;1002204;CORREA ALTERNADOR;60;1;UN;19/6/2023;0,115;KG;0,357;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;11012R;3000;MM01;0;C
8000034864;9000000023;00314 CASA Olavarría;1000030648;1003736;ESCOBILLAS LIMPIAPARABRISAS 24 (609MM);10;1;UN;21/6/2023;0,191;KG;1,013;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;LOTEINICIA;3000;MM01;0;C
8000034864;9000000023;00314 CASA Olavarría;1000030648;1004251;ESCOBILLALIMPIAPARABRIZASTOYOTAHILUXJGO;20;4;UN;21/6/2023;1,600;KG;6,608;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;F4-31964;3000;MM01;0;C
8000034862;9000000023;00314 CASA Olavarría;1000030473;1016262;Filtro Aire de Unidad Compresora Exterio;60;2;UN;19/6/2023;0;KG;24,576;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;RST9377;3000;MM01;0;C
8000034862;9000000023;00314 CASA Olavarría;1000030473;1002978;RESPIRADERO DE TRANSMISION CSA;70;6;UN;19/6/2023;1,590;KG;5,103;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;R2629819;3000;MM01;0;C
8000034861;9000000023;00314 CASA Olavarría;1000030472;1002439;PASADOR;10;40;UN;19/6/2023;33,400;KG;5,200;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;RST8086;3000;MM01;0;C
8000034860;9000000023;00314 CASA Olavarría;1000030195;1003323;FILTRO CABINA;30;11;UN;13/6/2023;6,380;KG;92,928;DM3;8/6/2023;C;8/6/2023;8/6/2023;1557;8/6/2023;FVEDIA;1P, CAMIONERA 8/06/23;8/6/2023;MMAP;ZPCS;RS2737373;3000;MM01;0;C
8000034858;9000000025;00223 Comp Amb Santa Fe;1000030483;1010159;ESCORIA DE ACERIA 50-75;10;19,270;T;31/7/2023;0;KG;0;DM3;8/6/2023;C;13/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;RTO 149405;0223;MR01;1;C
8000034855;9000000025;00223 Comp Amb Santa Fe;1000028807;1010159;ESCORIA DE ACERIA 50-75;10;10,330;T;31/5/2023;0;KG;0;DM3;8/6/2023;C;2/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;RTO 149405;0223;MR01;2;C
8000034853;9000000010;00035 CASA SAN LUIS-MM;1000025298;1013571;GASOIL DIESEL 500;10;17.000;UN;10/7/2023;0;KG;0;DM3;8/6/2023;C;4/10/2023;;;;FROSALES;;8/6/2023;MMAP;ZPNS;FC 0382;0035;MM01;0;C
8000034851;9000000025;00223 Comp Amb Santa Fe;1000028807;1010159;ESCORIA DE ACERIA 50-75;10;30,200;T;31/5/2023;0;KG;0;DM3;8/6/2023;C;2/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;RTO 149458;0223;MR01;2;C
8000034827;9000000025;00223 Comp Amb Santa Fe;1000028670;1004380;ZAPATA;30;0;UN;31/5/2023;0;KG;0;DM3;8/6/2023;C;12/6/2023;13/6/2023;1577;9/6/2023;EJUAREZ;bulto jb;13/6/2023;MLAP;ZPCS;;2000;MR01;2;
8000034827;9000000025;00223 Comp Amb Santa Fe;1000028670;1004380;ZAPATA;900001;4;UN;31/5/2023;0;KG;0;DM3;8/6/2023;C;12/6/2023;13/6/2023;1577;9/6/2023;EJUAREZ;bulto jb;13/6/2023;MLAP;TAN;LOTE INC;2000;MR01;2;C
8000034813;9000000025;00223 Comp Amb Santa Fe;1000030588;1010822;CABLE SUBTERRANEO 1X70MM2;10;60;M;9/6/2023;0;KG;0;DM3;8/6/2023;C;13/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;FA 7880;0223;MR01;1;C
8000034811;9000000025;00223 Comp Amb Santa Fe;1000030626;1012846;ANALISIS EFLUENTES- UNL;10;10;UN;28/6/2023;0;KG;0;DM3;8/6/2023;C;28/6/2023;8/6/2023;;;PBASILIO;;8/6/2023;MLAP;ZPNS;FC 15156;0223;MR01;0;C
8000034771;9000000023;00314 CASA Olavarría;1000013855;1002305;CUCHILLA XUN;10;4;UN;6/9/2022;0;KG;0;DM3;7/6/2023;C;26/5/2023;7/6/2023;;;ANAVARRO;;7/6/2023;MMAP;ZPNS;F5;0026;MM01;0;C
8000034756;9000000025;00223 Comp Amb Santa Fe;1000028807;1010159;ESCORIA DE ACERIA 50-75;10;28,920;T;31/5/2023;0;KG;0;DM3;7/6/2023;C;2/6/2023;7/6/2023;;;PBASILIO;;7/6/2023;MLAP;ZPNS;RTO 149457;0223;MR01;2;C
8000034755;9000000025;00223 Comp Amb Santa Fe;1000028807;1010159;ESCORIA DE ACERIA 50-75;10;29,650;T;31/5/2023;0;KG;0;DM3;7/6/2023;C;2/6/2023;7/6/2023;;;PBASILIO;;7/6/2023;MLAP;ZPNS;RTO 149403;0223;MR01;2;C
8000034751;9000000023;00314 CASA Olavarría;1000029505;1015947;2912165 Q potenciometro;20;1;UN;5/6/2023;0;KG;0;DM3;7/6/2023;C;20/6/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;R491461;0026;MM01;0;C
8000034750;9000000025;00223 Comp Amb Santa Fe;1000030625;1012846;DETERMINACION PLAGUICIDAS-PRINARC;10;1;UN;28/6/2023;0;KG;0;DM3;7/6/2023;C;28/6/2023;7/6/2023;;;PBASILIO;;7/6/2023;MLAP;ZPNS;FC 15197;0223;MR01;0;C
8000034745;9000000025;00223 Comp Amb Santa Fe;1000030627;1012846;ANALISIS EFLUENTES- UNL;10;10;UN;28/6/2023;0;KG;0;DM3;7/6/2023;C;28/6/2023;7/6/2023;;;PBASILIO;;7/6/2023;MLAP;ZPNS;FC 15138;0223;MR01;0;C
8000034739;9000000023;00314 CASA Olavarría;1000019980;1012846;TRANSPORTE P. INDIRECTOS O314;10;24;UN;30/6/2023;0;KG;0;DM3;7/6/2023;C;30/6/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;F113;0026;MM01;0;C
8000034738;9000000023;00314 CASA Olavarría;1000022070;1012845;Hs Limpieza general de 4 mod. en CEFAS.;10;35;DÍA;30/4/2023;0;KG;0;DM3;7/6/2023;C;30/4/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;F369;0026;MM01;0;C
8000034738;9000000023;00314 CASA Olavarría;1000022070;1012845;Tte ida y vuelta Olav - CEFAS;20;11;DÍA;30/4/2023;0;KG;0;DM3;7/6/2023;C;30/4/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;F369;0026;MM01;0;C
8000034728;9000000023;00314 CASA Olavarría;1000029094;1015947;5157509 Q TAPA;10;2;UN;30/5/2023;0;KG;0;DM3;7/6/2023;C;12/6/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;R491367;0026;MM01;0;C
8000034710;9000000010;00035 CASA SAN LUIS-MM;1000027616;1015947;0994000 - NIPLE ANGULAR;10;1;UN;3/5/2023;0;KG;0;DM3;7/6/2023;C;7/6/2023;7/6/2023;;;CAUBONE;;7/6/2023;MMAP;ZPNS;41175;0035;MM01;0;C
8000034710;9000000010;00035 CASA SAN LUIS-MM;1000027616;1015947;0991084 - BOQUILLA GIRATORIA;20;1;UN;3/5/2023;0;KG;0;DM3;7/6/2023;C;7/6/2023;7/6/2023;;;CAUBONE;;7/6/2023;MMAP;ZPNS;41175;0035;MM01;0;C
8000034708;9000000023;00314 CASA Olavarría;1000026684;1003129;FILTRO DE COMBUSTIBLE Y TRAMPA DE AGUA;30;0;UN;18/4/2023;0;KG;0;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;;3000;MM01;0;
8000034708;9000000023;00314 CASA Olavarría;1000026684;1003129;FILTRO DE COMBUSTIBLE Y TRAMPA DE AGUA;900001;7;UN;18/4/2023;5,320;KG;12,600;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;BCALGARO;1 jb 314;15/6/2023;MMAP;TAN;1333;3000;MM01;0;C
8000034708;9000000023;00314 CASA Olavarría;1000026684;1003129;FILTRO DE COMBUSTIBLE Y TRAMPA DE AGUA;900002;3;UN;18/4/2023;2,280;KG;5,400;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;BCALGARO;1 jb 314;15/6/2023;MMAP;TAN;170A3;3000;MM01;0;C
8000034707;9000000023;00314 CASA Olavarría;1000030604;1002771;FILTRO ACEITE;10;10;UN;21/6/2023;9,800;KG;31,460;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;2747089R;3000;MM01;0;C
8000034707;9000000023;00314 CASA Olavarría;1000030604;1002473;FILTRO COMBUSTUBLE XUN;20;8;UN;21/6/2023;2,768;KG;11,849;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;118631A;3000;MM01;0;C
8000034707;9000000023;00314 CASA Olavarría;1000030604;1002639;FILTRA DEPOSITO DIRECCION HIDRAULICA;30;10;UN;21/6/2023;149;KG;4,648;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;18470A2;3000;MM01;0;C
8000034706;9000000023;00314 CASA Olavarría;1000030001;1002937;FILTRO AIRE ACONDICIONADO CABINA EX;20;3;UN;7/6/2023;1,560;KG;15,624;DM3;7/6/2023;C;7/6/2023;7/6/2023;1545;7/6/2023;MLARRETA;2PA.CAM.MEND.07.06.2023;7/6/2023;MMAP;ZPCS;R15-56607;3000;MM01;0;C
8000034706;9000000023;00314 CASA Olavarría;1000030001;1001834;CUBIERTA 265 65 17 DUELER A T 693;50;4;UN;7/6/2023;68;KG;159,279;DM3;7/6/2023;C;7/6/2023;7/6/2023;1545;7/6/2023;MLARRETA;2PA.CAM.MEND.07.06.2023;7/6/2023;MMAP;ZPCS;RST12887;3000;MM01;0;C
8000034705;9000000023;00314 CASA Olavarría;1000030608;1002299;UNA RIPPER X UN;10;10;UN;16/6/2023;53,800;KG;25,520;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;2708051R;3000;MM01;0;C
8000034705;9000000023;00314 CASA Olavarría;1000030608;1002298;TRABA PROT. RIPPER XUN;20;10;UN;16/6/2023;1,800;KG;0,267;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;2708051R;3000;MM01;0;C
8000034705;9000000023;00314 CASA Olavarría;1000030608;1002239;RETEN. RIPPER;30;10;UN;16/6/2023;0,300;KG;0,160;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;R1-2682693;3000;MM01;0;C
8000034704;9000000023;00314 CASA Olavarría;1000029643;1002483;FILTRO ACEITE;10;0;UN;7/6/2023;0;KG;0;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;;3000;MM01;0;
8000034704;9000000023;00314 CASA Olavarría;1000029643;1002483;FILTRO ACEITE;900001;25;UN;7/6/2023;51,750;KG;115,200;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;BCALGARO;1 jb 314;15/6/2023;MMAP;TAN;81454R1;3000;MM01;0;C
8000034704;9000000023;00314 CASA Olavarría;1000029643;1002483;FILTRO ACEITE;900002;2;UN;7/6/2023;4,140;KG;9,216;DM3;7/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;BCALGARO;1 jb 314;15/6/2023;MMAP;TAN;IN280223;3000;MM01;0;C
8000034702;9000000023;00314 CASA Olavarría;1000024565;1001787;ACEITE ISO 68 HIDRAULICO X 205L;10;1;UN;10/3/2023;193;KG;297,714;DM3;7/6/2023;C;7/6/2023;7/6/2023;1545;7/6/2023;MLARRETA;2PA.CAM.MEND.07.06.2023;7/6/2023;MMAP;ZPCS;RS789208;3000;MM01;0;C
8000034691;9000000010;00035 CASA SAN LUIS-MM;1000028072;1015947;23300-OL111 - PORTA FILTRO;10;1;UN;10/5/2023;0;KG;0;DM3;7/6/2023;C;10/5/2023;7/6/2023;1543;7/6/2023;LMALDONADO;1 camionera 8/06/2023;7/6/2023;MMAP;ZPNS;28072;2001;MM01;0;C
8000034690;9000000010;00035 CASA SAN LUIS-MM;1000025842;1015947;20374919 - SEPARADOR;20;2;UN;3/4/2023;0;KG;0;DM3;7/6/2023;C;3/4/2023;7/6/2023;1543;7/6/2023;LMALDONADO;1 camionera 8/06/2023;7/6/2023;MMAP;ZPNS;25842;2001;MM01;0;C
8000034689;9000000010;00035 CASA SAN LUIS-MM;1000025844;1015947;20374919 - SEPARADOR;20;2;UN;3/4/2023;0;KG;0;DM3;7/6/2023;C;3/4/2023;7/6/2023;1543;7/6/2023;LMALDONADO;1 camionera 8/06/2023;7/6/2023;MMAP;ZPNS;25844;2001;MM01;0;C
8000034688;9000000010;00035 CASA SAN LUIS-MM;1000025834;1015947;20374919 - SEPARADOR;20;1;UN;3/4/2023;0;KG;0;DM3;7/6/2023;C;3/4/2023;7/6/2023;1543;7/6/2023;LMALDONADO;1 camionera 8/06/2023;7/6/2023;MMAP;ZPNS;25834;2001;MM01;0;C
8000034686;9000000010;00035 CASA SAN LUIS-MM;1000030023;1015947;22061890 - TAPA DE FILTRO;10;3;UN;15/6/2023;0;KG;0;DM3;7/6/2023;C;15/6/2023;7/6/2023;1543;7/6/2023;LMALDONADO;1 camionera 8/06/2023;7/6/2023;MMAP;ZPNS;30023;2001;MM01;0;C
8000034685;9000000023;00314 CASA Olavarría;1000020506;1013571;GASOIL DIESEL 500;10;36.000;UN;29/12/2022;0;KG;0;DM3;7/6/2023;C;4/5/2023;;;;BDEGENHART;;7/6/2023;MMAP;ZPNS;950-306129;0026;MM01;0;C
8000034658;9000000025;00223 Comp Amb Santa Fe;1000030584;1012846;AMBULATORIO TABORDA;10;1;UN;27/6/2023;0;KG;0;DM3;6/6/2023;C;27/6/2023;6/6/2023;;;PBASILIO;;6/6/2023;MLAP;ZPNS;FA 12282;0223;MR01;0;C
8000034652;9000000023;00314 CASA Olavarría;1000029511;1000000;2 HOJA ELASTICO ANT. XUN;10;3;UN;24/5/2023;0;KG;0;DM3;6/6/2023;C;6/6/2023;8/6/2023;1540;6/6/2023;BCALGARO;1 jb 314;8/6/2023;MMAP;ZPCS;19449R;3000;MM01;0;C
8000034652;9000000023;00314 CASA Olavarría;1000029511;1003476;1 HOJA ELASTICO ANT. XUN;20;3;UN;24/5/2023;0;KG;0;DM3;6/6/2023;C;6/6/2023;8/6/2023;1540;6/6/2023;BCALGARO;1 jb 314;8/6/2023;MMAP;ZPCS;19101R;3000;MM01;0;C
8000034651;9000000023;00314 CASA Olavarría;1000022453;1012851;Trabajos de herrería en Olavarria;10;1;UN;3/2/2023;0;KG;0;DM3;6/6/2023;C;3/2/2023;;;;BDEGENHART;;6/6/2023;MLAP;ZPNS;F2-19;0314;MR01;0;C
8000034650;9000000023;00314 CASA Olavarría;1000029846;1001830;CUBIERTA 295 80 R22.5;10;3;UN;5/6/2023;192;KG;220,540;DM3;6/6/2023;C;6/6/2023;8/6/2023;1535;6/6/2023;BCALGARO;1 jb 314;8/6/2023;MMAP;ZPCS;34685/76A;3000;MM01;0;C
8000034628;9000000010;00035 CASA SAN LUIS-MM;1000019135;1015947;20862795  ESPEJO INFERIOR LADO CONDUCTOR;10;1;UN;6/12/2022;0;KG;0;DM3;6/6/2023;C;6/6/2023;6/6/2023;;;CAUBONE;;6/6/2023;MMAP;ZPNS;28918;0035;MM01;0;C
8000034606;9000000023;00314 CASA Olavarría;1000030473;1003341;FILTRO SECADOR AIRE;150;4;UN;19/6/2023;10,640;KG;14,280;DM3;6/6/2023;C;9/6/2023;15/6/2023;1578;9/6/2023;EJUAREZ;1 jb 314;15/6/2023;MMAP;ZPCS;4044R;3000;MM01;0;C
8000034604;9000000025;00223 Comp Amb Santa Fe;1000028807;1010159;ESCORIA DE ACERIA 50-75;10;29,740;T;31/5/2023;0;KG;0;DM3;6/6/2023;C;2/6/2023;6/6/2023;;;PBASILIO;;6/6/2023;MLAP;ZPNS;RTO 149455;0223;MR01;2;C
8000034572;9000000010;00035 CASA SAN LUIS-MM;1000030023;1015947;22061890 - TAPA DE FILTRO;10;1;UN;15/6/2023;0;KG;0;DM3;6/6/2023;C;15/6/2023;6/6/2023;1532;6/6/2023;MRIVEROS;2 Camionera mendocina 6/6/23;6/6/2023;MMAP;ZPNS;30023;2001;MM01;0;C
8000034570;9000000010;00035 CASA SAN LUIS-MM;1000029973;1015947;23126245 - INTERRUPTOR FRENO DE ESTACION;10;1;UN;14/6/2023;0;KG;0;DM3;6/6/2023;C;14/6/2023;6/6/2023;1532;6/6/2023;MRIVEROS;2 Camionera mendocina 6/6/23;6/6/2023;MMAP;ZPNS;29973;2001;MM01;0;C
8000034569;9000000010;00035 CASA SAN LUIS-MM;1000029669;1015947;22419883 - LLANTA 295/80;10;2;UN;2/6/2023;0;KG;0;DM3;6/6/2023;C;2/6/2023;6/6/2023;1532;6/6/2023;MRIVEROS;2 Camionera mendocina 6/6/23;6/6/2023;MMAP;ZPNS;29669;2001;MM01;0;C
8000034567;9000000010;00035 CASA SAN LUIS-MM;1000029673;1015947;21995267 - LLANTA 13;10;4;UN;6/6/2023;0;KG;0;DM3;6/6/2023;C;6/6/2023;6/6/2023;1532;6/6/2023;MRIVEROS;2 Camionera mendocina 6/6/23;6/6/2023;MMAP;ZPNS;29673;2001;MM01;0;C
8000034567;9000000010;00035 CASA SAN LUIS-MM;1000029673;1015947;21995268 - LLANTA 12.00;20;2;UN;6/6/2023;0;KG;0;DM3;6/6/2023;C;6/6/2023;6/6/2023;1532;6/6/2023;MRIVEROS;2 Camionera mendocina 6/6/23;6/6/2023;MMAP;ZPNS;29673;2001;MM01;0;C
